0.005,427.4
0.0075,391.1
0.01,344.7
0.0125,352.8
0.015,332.9
0.0175,320.6
0.02,336.8
0.0225,407.9
0.025,357.3
0.0275,382.4
0.03,359.9
0.0325,340.2
0.035,324.7
0.0375,330.8
0.04,312.1
0.0425,303
0.045,365.9
0.0475,419.3
0.05,404.8
0.0525,417.3
0.055,413.2
0.0575,422
0.06,426.5
0.0625,399
0.065,323
0.0675,306.4
0.07,282.3
0.0725,307
0.075,295.7
0.0775,292.3
0.08,287
0.0825,295.1
0.085,286.2
0.0875,289.6
0.09,295.1
0.0925,299.7
0.095,289.8
0.0975,301.1
0.1,292.2
0.1025,293.5
0.105,287.2
0.1075,279.8
0.11,300.5
0.1125,296.5
0.115,290
0.1175,284.2
0.12,299.1
0.1225,316.6
0.125,286
0.1275,288.5
0.13,264.4
0.1325,283.5
0.135,274.3
0.1375,278
0.14,276.3
0.1425,275.9
0.145,278.2
0.1475,272.8
0.15,284.3
0.1525,284
0.155,300.8
0.1575,316.9
0.16,288.9
0.1625,276.2
0.165,293.2
0.1675,268.4
0.17,285.4
0.1725,266.5
0.175,275.9
0.1775,276.9
0.18,274
0.1825,273.2
0.185,266
0.1875,279.9
0.19,265.4
0.1925,288.1
0.195,260.9
0.1975,289.5
0.2,268.1
0.2025,271.5
0.205,280.1
0.2075,272.2
0.21,276.1
0.2125,264.7
0.215,281.6
0.2175,265.4
0.22,288.9
0.2225,284.9
0.225,262.3
0.2275,279.7
0.23,289
0.2325,261.7
0.235,285.7
0.2375,291.9
0.24,313.1
0.2425,303.8
0.245,306.9
0.2475,279
0.25,292
0.2525,270.9
0.255,254.1
0.2575,276.5
0.26,270.9
0.2625,251.3
0.265,273.3
0.2675,265.2
0.27,252.8
0.2725,279.2
0.275,314.2
0.2775,263.4
0.28,284.9
0.2825,276.9
0.285,259.8
0.2875,286.7
0.29,264.9
0.2925,266.1
0.295,268.8
0.2975,260.5
0.3,262.8
0.3025,267.9
0.305,255.8
0.3075,267
0.31,269.6
0.3125,255.9
0.315,272.9
0.3175,267.8
0.32,254.4
0.3225,272.5
0.325,261.7
0.3275,253.9
0.33,278
0.3325,266
0.335,266.6
0.3375,267.5
0.34,257.2
0.3425,262
0.345,268.3
0.3475,255.9
0.35,266.3
0.3525,266.1
0.355,253.2
0.3575,276.5
0.36,263.9
0.3625,262.3
0.365,273.1
0.3675,265.5
0.37,278.4
0.3725,273.4
0.375,261.9
0.3775,267.2
0.38,268.8
0.3825,253.9
0.385,270.7
0.3875,270
0.39,258.3
0.3925,273.3
0.395,266.7
0.3975,257.3
0.4,269.4
0.4025,259.8
0.405,264.5
0.4075,266.1
0.41,262.8
0.4125,266.8
0.415,265.7
0.4175,257.7
0.42,269.9
0.4225,269.5
0.425,254.6
0.4275,268.2
0.43,269.1
0.4325,275.4
0.435,256.6
0.4375,264.3
0.44,278.5
0.4425,263.5
0.445,262
0.4475,266.4
0.45,251.6
0.4525,273
0.455,261.6
0.4575,254.6
0.46,273.4
0.4625,261
0.465,257.7
0.4675,277.7
0.47,259.6
0.4725,262.4
0.475,278.7
0.4775,266
0.48,275
0.4825,300.2
0.485,279.2
0.4875,277
0.49,276.4
0.4925,257.1
0.495,284.4
0.4975,269.1
0.5,252.9
0.5025,342.5
0.505,335.6
0.5075,333.4
0.51,323.7
0.5125,326.6
0.515,337
0.5175,333.1
0.52,335.3
0.5225,328.1
0.525,325.9
0.5275,326
0.53,341.4
0.5325,333.2
0.535,333.4
0.5375,325.8
0.54,323.9
0.5425,334.5
0.545,334.9
0.5475,331.1
0.55,327.8
0.5525,324.3
0.555,327.3
0.5575,337.4
0.56,331.1
0.5625,333.8
0.565,323.2
0.5675,322.1
0.57,336.3
0.5725,334.1
0.575,333.5
0.5775,330
0.58,321.9
0.5825,325.9
0.585,346.9
0.5875,331.6
0.59,332.9
0.5925,325.1
0.595,324.3
0.5975,337.3
0.6,331.2
0.6025,330.4
0.605,331.2
0.6075,323.3
0.61,324.4
0.6125,340.3
0.615,332
0.6175,336.6
0.62,328.6
0.6225,323.3
0.625,322.6
0.6275,341.3
0.63,332.5
0.6325,332.7
0.635,321.8
0.6375,323.9
0.64,335.5
0.6425,332.2
0.645,333.6
0.6475,325.4
0.65,323.5
0.6525,324.5
0.655,337.9
0.6575,332.1
0.66,332.2
0.6625,322.6
0.665,325.9
0.6675,333
0.67,332.6
0.6725,330.3
0.675,326
0.6775,325.1
0.68,327.8
0.6825,342.4
0.685,332.7
0.6875,332.2
0.69,324.3
0.6925,325.6
0.695,333.6
0.6975,330.4
0.7,332
0.7025,329.9
0.705,325.2
0.7075,324.1
0.71,338.6
0.7125,330
0.715,335.1
0.7175,324.5
0.72,321.7
0.7225,334.9
0.725,331
0.7275,333.1
0.73,329.5
0.7325,327.1
0.735,325
0.7375,340.2
0.74,333.7
0.7425,335.1
0.745,326.1
0.7475,324.6
0.75,333.9
